food_id,serving_unit,serving_quantity,serving_weight_g,meal_role,swap_group,meal_pair_group,portion_min,portion_max,portion_step,budget_level,availability,food_category,can_be_primary_meal,max_serving_multiplier
8678cfe9-94f4-4ca2-9b14-681bc8405436,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
d4bd0ca9-2431-4b66-a765-1727affa3bba,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
4c43a167-ef6d-4e3f-9fc3-1e69ca56dd38,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
35ada7fe-839f-49f3-a6c4-f82fc7613025,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
3e12b047-ad80-42d4-b9b6-58ef167a21ae,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
24e4d43f-15ed-4188-abce-0aba66318498,g,150.0,150.0,protein_main,paneer,North Indian Meal,50,300,50,Medium,common,Paneer,True,2.0
5544cd3a-5a8d-4ff8-a77e-0b5f5b1943d6,g,150.0,150.0,condiment,traditional meal,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
871186f2-ffb9-4643-98e5-774324b30ef2,g,150.0,150.0,protein_main,chicken/meat,All India Meal,50,300,50,High,limited,Chicken/Meat,True,2.0
22d15ba4-9d58-49bf-91e0-3014ac0d0889,g,150.0,150.0,condiment,traditional meal,South Indian Meal,50,30,50,Low,very_common,Condiment,False,2.0
19559946-fabd-4b80-9df1-8e5989aa85cb,g,150.0,150.0,condiment,traditional meal,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
73cacc7f-6cc2-4d2c-bbfb-738ab7ac8ff9,g,150.0,150.0,condiment,traditional meal,South Indian Meal,50,30,50,Low,very_common,Condiment,False,2.0
ed000692-50cb-4673-9107-6d2f140096d1,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
c162cdf2-8b8a-43ba-9a9e-e77bb914a56c,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
b29b4772-bb97-43ee-9465-bdba16a4f9d7,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
0b31dda5-567f-4f72-bb6f-277fac7be4a0,g,150.0,150.0,combo_meal,traditional meal,South Indian Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
1b4f680c-f0ff-40e5-a5cc-7ca8e1a5789c,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
97e78a26-19a2-4a66-a62f-0884e2105c8f,g,150.0,150.0,carb_base,rice,Rice Meal,50,300,50,Low,very_common,Rice,True,2.0
8cfb376b-f630-4595-b0b7-c25e7e63ea77,g,150.0,150.0,carb_base,millets & whole grains,All India Meal,50,300,50,Low,common,Millets & Whole Grains,True,2.0
d172c60b-2cfb-4319-80f4-426f58897ff5,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
73bfe588-a161-4223-baa6-4fd3403018ab,g,150.0,150.0,snack_fruit,fruits,All India Meal,20,150,10,Low,very_common,Fruits,False,2.0
dac5b3af-08be-42cd-b20f-c5daf0022dc9,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
d350037c-cf60-4140-8532-647f96843313,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
2b75de75-f315-40b7-a1a2-63e2f2ae407d,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
77341a3b-dc2a-444a-abe1-cdd1c7558ad7,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
bae9800a-f585-47f6-aa8f-cf8b83369fa2,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
c2032c97-f61d-44bf-9eff-0401e59890c8,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
2736caf3-5045-4eb0-b04b-a987423a1a68,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
af806abe-5769-42e9-a5cd-31f7e9adb533,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
195c0e76-c20c-44a5-961b-eb44d0d303f7,g,150.0,150.0,protein_main,paneer,North Indian Meal,50,300,50,Medium,common,Paneer,True,2.0
827cb0a4-f165-4119-9e0e-8eaad5f1b03f,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
d08ad139-876f-4b68-8b3a-958d017cd82f,g,150.0,150.0,carb_base,millets & whole grains,All India Meal,50,300,50,Low,common,Millets & Whole Grains,True,2.0
d23611cd-a837-499a-9817-982204804bdd,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
5cb0bc9a-f0ed-440a-9208-406f929f5be9,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
751d2e9d-ec28-4099-9f28-7bb2183ae172,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
0ddb12fe-ffcd-4e44-b56f-7ee298787d67,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
2231fc76-e975-4682-a5bd-6bc9554f4961,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
8e00818b-4b47-4698-8259-04b79767dfe6,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
cc2adf9b-e7af-436c-ac53-30c94975ca4e,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
1e9d1d6d-c044-421b-b33c-687904364f61,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
26d38cc0-810c-4f54-8612-d23ee1496ed4,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
101658b4-e2bd-44a6-a374-8f5d29d7d2c5,g,150.0,150.0,carb_base,millets & whole grains,South Indian Meal,50,300,50,Low,common,Millets & Whole Grains,True,2.0
d33d0e08-6c93-436c-8156-38ac4041683b,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
8f4c50fd-f06a-4817-a826-f8e231b8b0f9,ml,150.0,150.0,dairy_side,dairy,All India Meal,150,400,50,Low,very_common,Dairy,False,2.0
157d7cd5-1aa9-4cf0-aec5-4ebfb60a06d7,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
39dc56a3-f4ed-4bf6-84dc-ee5b5d09e78f,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
13c450bc-7ef6-437e-a06c-efa4ca6707e4,g,150.0,150.0,condiment,traditional meal,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
1e5b187b-5150-45e6-a5e5-eda6f5324ddf,ml,150.0,150.0,dairy_side,dairy,All India Meal,150,400,50,Low,very_common,Dairy,False,2.0
88618e83-1480-455f-8a3b-b89c6ae9f37b,g,150.0,150.0,condiment,traditional meal,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
cbaf2ac9-0043-4db2-b21a-ffb413235f2f,g,150.0,150.0,condiment,dairy,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
b5d33454-ce96-44b6-b156-fe949c061121,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
c5525163-5424-41ec-8547-a15005fed051,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
60a13dec-8cb3-43ee-b3c4-6eb2698d7b3d,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
ca5a6595-1f5a-40fb-9ee3-7cce7b1cbd0b,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
5935eb04-d428-491b-ae36-de29afd011d2,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
37b8018e-0e22-4bb4-bd5a-edb5f7e59af8,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
20391264-79a4-449d-ad26-d2459e9ed763,g,150.0,150.0,carb_base,rice,Rice Meal,50,300,50,Low,very_common,Rice,True,2.0
351765fb-0154-4664-ad99-41f60f6ab275,ml,150.0,150.0,dairy_side,dairy,Liquid Meal,150,400,50,Low,very_common,Dairy,False,2.0
64d541d8-6733-49b6-951a-4b601eaa8b24,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
457fd0b7-ccf2-4c9e-8ff3-8ed4996c0cf3,ml,150.0,150.0,snack_fruit,fruits,Liquid Meal,150,400,50,Low,very_common,Fruits,False,2.0
6d721d20-44cf-48ab-b5bf-0d2301fa9ce3,g,150.0,150.0,dairy_side,dairy,All India Meal,50,300,50,Low,very_common,Dairy,False,2.0
edae9552-30bd-415b-8f49-2b9c12c3896b,g,150.0,150.0,dairy_side,dairy,All India Meal,50,300,50,Low,very_common,Dairy,False,2.0
2e4a45cf-c2d0-4d73-8a0e-38c49f7ed818,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
5c26b3fe-3929-41f3-9d85-d6fec6070c2a,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
b52c2600-b33f-4e3d-965d-d4cc1194b0f7,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
6809e1f1-f5a5-433c-aae0-755fc9e8c912,g,150.0,150.0,snack_fruit,fruits,All India Meal,20,150,10,Low,very_common,Fruits,False,2.0
a4bc8b5c-5e3f-4d69-ab9c-34fecf1a11eb,g,150.0,150.0,condiment,traditional meal,South Indian Meal,50,30,50,Low,very_common,Condiment,False,2.0
19ee544d-d790-4756-a169-78b19c7102b9,g,150.0,150.0,condiment,fruits,South Indian Meal,20,30,10,Low,very_common,Condiment,False,2.0
14bd4d98-d218-480b-bebd-7070370fee40,g,150.0,150.0,condiment,traditional meal,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
e71eb0b6-9cd5-4381-bdea-205c2eac3b0d,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
da726cf9-9b2f-4af9-b5ca-9551b5ac429e,g,150.0,150.0,condiment,traditional meal,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
2ea7542e-93db-4ebc-9660-c2b8a1274657,g,150.0,150.0,condiment,traditional meal,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
c77b6044-9c30-4f8d-986b-80ef19747148,g,150.0,150.0,condiment,traditional meal,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
8c65a998-181d-4185-b4e7-7a305a7637dd,g,150.0,150.0,condiment,traditional meal,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
f16d9a85-4d4d-4f5c-8c1c-45b50124d6ab,g,150.0,150.0,condiment,traditional meal,South Indian Meal,50,30,50,Low,very_common,Condiment,False,2.0
5a86802e-7fab-4dcf-8140-8cb8f8a5d455,g,150.0,150.0,condiment,traditional meal,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
c9b3dde6-993e-4d3f-b464-2e87f69a3482,g,150.0,150.0,condiment,traditional meal,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
39694bda-ec01-4ce4-a15b-f0dd5fe2d1e0,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
d8c117da-f39c-4003-a03d-df1e36bb2cd4,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
7c3ea9dd-0ac4-44b2-a355-2e6f5fa2aa5c,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
10b31c25-01b4-4621-adb7-2a9159a82b29,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
300c6b32-00e3-4266-a81a-222ad3d4cbc3,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
7a19c9c1-ad9c-4a61-823c-0b772e866d00,g,150.0,150.0,condiment,traditional meal,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
923e9fa4-ce13-4e60-9c31-44a8bf0ddc44,g,150.0,150.0,condiment,traditional meal,South Indian Meal,50,30,50,Low,very_common,Condiment,False,2.0
c4b46c66-bbab-4771-9676-d7a3887d5962,g,150.0,150.0,condiment,traditional meal,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
2076f62b-a28f-4e76-b7de-8a5a09a188f6,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
234e1bc6-e5ef-4b01-b2e3-176472c33bf4,g,150.0,150.0,carb_base,millets & whole grains,South Indian Meal,50,300,50,Low,common,Millets & Whole Grains,True,2.0
61c41d8f-126a-4657-af95-d1c916c5cf9d,g,150.0,150.0,carb_base,millets & whole grains,South Indian Meal,50,300,50,Low,common,Millets & Whole Grains,True,2.0
d28938ba-707c-4d66-b30f-5f4d0b674a57,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
160f1b69-8bfe-4b5c-bf54-60e87ff31e38,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
dd16a800-ced8-47e9-b22f-ba618fd243a3,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
efe09533-e052-447c-88da-1e9cc3616fc6,g,150.0,150.0,carb_base,millets & whole grains,South Indian Meal,50,300,50,Low,common,Millets & Whole Grains,True,2.0
a64971ca-a057-49e3-8c1c-c29e64f8834f,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
ff782066-f456-4099-bf41-e89450319372,g,150.0,150.0,protein_main,eggs,All India Meal,50,300,50,Low,very_common,Eggs,True,2.0
736e9bc3-ee7f-4f46-85c4-797216b674eb,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
ad2ab472-67be-477f-868a-0621ef074560,g,150.0,150.0,protein_main,paneer,North Indian Meal,50,300,50,Medium,common,Paneer,True,2.0
e3ffcdbe-34a2-49d4-8cda-4cd947772151,g,150.0,150.0,protein_main,fish/seafood,All India Meal,50,300,50,High,limited,Fish/Seafood,True,2.0
d670271e-d39a-4874-a6cb-0b495e1c2ca8,g,150.0,150.0,protein_main,dal & pulses,North Indian Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
55d3710b-c8b8-40c4-a7cf-e692b15ae79c,g,150.0,150.0,condiment,dal & pulses,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
2a063622-b021-488a-8920-642dfebbeb17,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
c84df96b-f093-4718-b3c8-ae42269b4b31,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
ea54e56e-3689-4ad8-91ca-a9797cf01121,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
bdb3d8bf-3dba-496d-a198-9996eda1fbe6,g,150.0,150.0,protein_main,chicken/meat,All India Meal,50,300,50,High,limited,Chicken/Meat,True,2.0
97f6f2f5-de2a-4a8f-a704-2083fa7fd64c,g,150.0,150.0,protein_main,paneer,North Indian Meal,50,300,50,Medium,common,Paneer,True,2.0
4d0c9e09-fad2-4fb7-a994-63839c29b15a,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
409a5ee7-03e3-4430-9eec-d96f38408c12,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
6d320e80-9c36-4db9-ae0b-e57ce64892cf,g,150.0,150.0,protein_main,chicken/meat,All India Meal,50,300,50,High,limited,Chicken/Meat,True,2.0
b93257d5-188d-408f-8375-d0dc70412d82,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
0dc0911b-55e9-4f42-a081-bb26d2456377,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
7a9c8436-6dcd-4c4b-913f-d3c86f4415cb,g,150.0,150.0,protein_main,fish/seafood,All India Meal,50,300,50,High,limited,Fish/Seafood,True,2.0
58c291c8-6fad-454e-9abd-332f4e261a78,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
534ba8e1-ad02-422a-ac90-e51b3d78e618,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
6eeea1cc-b1f6-4c1b-9fcc-8ac4fa100f62,g,150.0,150.0,protein_main,eggs,All India Meal,50,300,50,Low,very_common,Eggs,True,2.0
1a61b9b4-7fdf-4d8b-a172-b5faa4d1641b,g,150.0,150.0,carb_base,whole grains,Chapati Meal,50,300,50,Low,common,Whole Grains,True,2.0
eb2cfc01-9bbd-4ad6-b1d0-b6ae492f4f62,g,150.0,150.0,carb_base,millets & whole grains,Chapati Meal,50,300,50,Low,common,Millets & Whole Grains,True,2.0
80022c41-40cb-40ba-9ff7-d79f17110fee,g,150.0,150.0,carb_base,millets & whole grains,Chapati Meal,50,300,50,Low,common,Millets & Whole Grains,True,2.0
8405d415-a482-4b44-987e-2c3bab2ad9df,ml,250.0,150.0,carb_base,rice,Rice Meal,150,400,50,Low,very_common,Rice,True,2.0
ea5438e5-879b-4842-a7df-c7eee914cd78,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
9cf81cfe-3cea-452e-9629-5d8b9fc303a8,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
8f407969-b7fa-46ac-8cca-d1169ea0a496,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
394c3735-e306-48bf-941c-3e7a587bbc07,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
e4691a65-a037-46a8-87bd-16e57a260f36,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
f3ed617e-a75e-4a23-9c29-ce8c5a637abf,g,150.0,150.0,dairy_side,dairy,All India Meal,50,300,50,Low,very_common,Dairy,False,2.0
b03b66f7-31aa-465d-9aa6-95e6d4298195,g,150.0,150.0,snack_fruit,fruits,All India Meal,20,150,10,High,limited,Fruits,False,2.0
d682978a-1271-4117-aed7-ea0955e2ecc8,g,150.0,150.0,protein_main,eggs,All India Meal,50,300,50,Low,very_common,Eggs,True,2.0
c3cebe42-71e9-4474-b306-ca860e598860,ml,150.0,150.0,beverage,traditional meal,Liquid Meal,150,400,50,Low,very_common,Beverage,False,2.0
b3c25392-55d6-479d-b119-dcd8dabb8d5c,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
625f1b12-bd8d-4eec-b416-c8cc30dce7c5,g,150.0,150.0,condiment,millets & whole grains,All India Meal,50,30,50,Low,common,Condiment,False,2.0
fb967af7-6fd3-42a4-9ba5-a254bde31c7c,g,150.0,150.0,protein_main,chicken/meat,North Indian Meal,50,300,50,High,limited,Chicken/Meat,True,2.0
5b8dd0d0-1828-4c8b-94c7-10c3de75607b,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
bb5d09af-28f5-4f37-b3b0-828923eb96a9,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
fe4d9dc8-7d9e-4844-a77b-1a4e13f06f8c,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
55d04a17-5102-496d-9007-648181e8b4e8,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
169c80bc-df8c-4263-97b4-6ef7704daafd,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
26ebed14-7840-4daf-aa87-3478bd32a932,g,150.0,150.0,dairy_side,dairy,All India Meal,50,300,50,Low,very_common,Dairy,False,2.0
9a6d1448-4598-4928-964b-7f874901a392,g,150.0,150.0,carb_base,whole grains,North Indian Meal,50,300,50,Low,common,Whole Grains,True,2.0
64137b33-e0a4-4a22-84d2-89a71af0d2e2,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
047372ad-d22b-4da4-a880-4f09af87947b,g,150.0,150.0,carb_base,rice,Rice Meal,50,300,50,Low,very_common,Rice,True,2.0
a6d42241-583d-4c1e-8493-5e76cac84b88,g,150.0,150.0,carb_base,rice,Rice Meal,50,300,50,Low,very_common,Rice,True,2.0
08aee3d5-8434-4f28-a65f-9b1cda412cb3,g,150.0,150.0,protein_main,fish/seafood,All India Meal,50,300,50,High,limited,Fish/Seafood,True,2.0
3abadc43-76ac-4701-9817-fd5d481b51a8,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
6262bab8-46e5-4c33-97b3-0094dd713740,g,150.0,150.0,condiment,fruits,All India Meal,20,30,10,Low,very_common,Condiment,False,2.0
12cbaca6-7a8e-4efe-8f5b-700bd1d3a185,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
4d640115-d0fa-4aad-9b7d-53b3f99922d0,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
981c7f5a-1bd2-41ef-83cb-c642875d0480,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
96b39ecc-f95e-40db-9f6b-a29d892cefa9,g,150.0,150.0,dessert,vegetables,All India Meal,50,300,50,Low,very_common,Dessert,False,2.0
c2bce49e-b17d-4f83-b404-8eb33f6e4288,g,150.0,150.0,condiment,traditional meal,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
9bb57910-dd00-4a0c-912a-ade2f1f21384,g,150.0,150.0,carb_base,millets & whole grains,South Indian Meal,50,300,50,Low,common,Millets & Whole Grains,True,2.0
b68d70f2-c807-44b1-a13d-26373f34f817,g,150.0,150.0,condiment,vegetables,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
8180203f-3dca-4b02-8d7d-767d5e8ec3d4,ml,150.0,150.0,dairy_side,dairy,All India Meal,150,400,50,Low,very_common,Dairy,False,2.0
a2232059-a54a-4190-b5a5-3a52b8086002,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
9bd97ecb-fd37-48fd-b0ed-bf4631afb7d9,ml,150.0,150.0,snack_fruit,fruits,Liquid Meal,150,400,50,Low,very_common,Fruits,False,2.0
a74509a7-5d3e-43e5-8b7a-d3797d84c4c9,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
698b301f-6717-4965-8f02-860f85f6c1b8,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
572e0b6b-447b-4710-ba48-a44d907df344,g,150.0,150.0,protein_main,chicken/meat,All India Meal,50,300,50,High,limited,Chicken/Meat,True,2.0
488f57d5-5c01-465e-8b91-a0bb5bb85d56,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
c34964c6-d95c-4d5e-8835-df6eeec435a8,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
12cccdf2-08ec-4b4c-9acf-ff2e2d99f34c,g,150.0,150.0,protein_main,chicken/meat,All India Meal,50,300,50,High,limited,Chicken/Meat,True,2.0
cdded83f-6fb7-4a38-9ef7-0e8a7c286f7b,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
4c2152cc-7539-494e-9469-e62bbd097ae1,g,150.0,150.0,combo_meal,traditional meal,South Indian Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
26770748-11d5-4d8e-ae56-f72e6692b3ea,g,150.0,150.0,carb_base,rice,Rice Meal,50,300,50,Low,very_common,Rice,True,2.0
fc153912-eeb9-4bc8-acc3-07c18ab4d787,g,150.0,150.0,carb_base,millets & whole grains,Chapati Meal,50,300,50,Low,common,Millets & Whole Grains,True,2.0
ad2c4812-9903-4c17-8892-7845662ad4a3,ml,150.0,150.0,beverage,dairy,All India Meal,150,400,50,Low,very_common,Beverage,False,2.0
ad33bfba-59bd-4c9c-8b76-604103c44ac4,g,150.0,150.0,condiment,traditional meal,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
cd30c9aa-e0c4-41ee-968c-b0f5e1161b87,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
f7e3bdb6-91de-48f6-9620-64e32c5f1739,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
54a56810-ad2b-4c30-9d75-8ad8e4bc1966,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
02b1fc3a-e264-45e8-bd3f-2c7164581bfc,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
1e970749-6967-4dc0-9a0b-1a929b57fb69,g,150.0,150.0,carb_base,millets & whole grains,All India Meal,50,300,50,Low,common,Millets & Whole Grains,True,2.0
71dd5537-cf0b-4fb2-af02-3b41444ecd18,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
26b6f495-a286-4f66-98c7-c0f454be25a0,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
f2a500df-d09a-4daf-a862-26aff97070d3,g,150.0,150.0,dessert,dal & pulses,All India Meal,50,300,50,Low,very_common,Dessert,False,2.0
